year,month,date,time,accident_type,day,hit_run,light_condition,severity,speed_zone,longitude,latitude,node_type,lga,state_div,total_persons,fatality,males,females,passengers,old_driver,young_driver,alcohol
2018,June,25/6/18,09.30.00,Collision with object,Monday,No,Day,Other injury accident,60 km/hr,144.6536,-37.5544,Non-Intersection,MACEDON RANGES,Country,1,0,0,1,0,0,0,No
2018,June,25/6/18,14.45.00,Collision with vehicle,Monday,No,Day,Other injury accident,50 km/hr,145.16131,-37.70731,Intersection,NILLUMBIK,Metro,2,0,2,0,0,0,1,No
2018,June,25/6/18,15.40.00,Collision with object,Monday,No,Day,Other injury accident,80 km/hr,142.3074,-38.34592,Non-Intersection,MOYNE,Country,1,0,1,0,0,0,0,No
2018,June,25/6/18,15.30.00,Collision with vehicle,Monday,No,Day,Other injury accident,50 km/hr,144.8989,-38.35747,Intersection,MORNINGTON PENINSULA,Metro,3,0,1,2,0,0,0,No
2018,June,25/6/18,13.50.00,Collision with vehicle,Monday,No,Day,Other injury accident,60 km/hr,144.92217,-37.66375,Intersection,HUME,Metro,4,0,4,0,0,0,1,No
2018,June,25/6/18,16.30.00,Collision with object,Monday,No,Day,Other injury accident,60 km/hr,143.84598,-37.56074,Intersection,BALLARAT,Country,2,0,2,0,0,1,1,No
2018,June,25/6/18,15.15.00,Collision with object,Monday,No,Day,Other injury accident,60 km/hr,145.32585,-37.88138,Non-Intersection,YARRA RANGES,Metro,1,0,1,0,0,0,1,No
2018,June,25/6/18,15.30.00,Collision with vehicle,Sunday,No,Day,Other injury accident,60 km/hr,145.02747,-37.86986,Non-Intersection,GLEN EIRA,Metro,1,0,1,0,0,0,1,No
2018,June,25/6/18,17.00.00,Collision with object,Monday,No,Dusk/Dawn,Other injury accident,50 km/hr,142.89888,-37.17176,Non-Intersection,NORTHERN GRAMPIANS,Country,1,0,0,1,0,0,0,No
2018,June,25/6/18,16.00.00,Collision with vehicle,Monday,No,Day,Other injury accident,100 km/hr,145.33426,-38.0416,Non-Intersection,CASEY,Metro,5,0,4,1,1,0,1,No
2018,June,25/6/18,08.00.00,Struck animal,Monday,No,Day,Other injury accident,100 km/hr,144.86999,-37.02184,Non-Intersection,MITCHELL,Country,1,0,1,0,0,0,0,No
2018,June,25/6/18,18.34.00,Collision with object,Monday,No,Dark,Other injury accident,100 km/hr,144.44719,-38.02297,Non-Intersection,GEELONG,Country,1,0,1,0,0,0,0,No
2018,June,25/6/18,19.55.00,Vehicle overturned,Monday,No,Dark,Serious injury accident,100 km/hr,145.22447,-35.92836,Non-Intersection,MOIRA,Country,1,0,1,0,0,0,0,No
2018,June,25/6/18,20.25.00,Collision with vehicle,Monday,No,Dark,Other injury accident,80 km/hr,145.03523,-37.93352,Non-Intersection,KINGSTON,Metro,2,0,2,0,0,0,1,No
2018,June,25/6/18,17.42.00,Collision with vehicle,Monday,No,Dark,Other injury accident,80 km/hr,145.31005,-38.02709,Non-Intersection,CASEY,Metro,2,0,2,0,0,0,1,No
2018,June,25/6/18,19.30.00,Collision with object,Monday,No,Dark,Other injury accident,80 km/hr,145.44973,-36.4408,Non-Intersection,SHEPPARTON,Country,1,0,1,0,0,0,0,Yes
2018,June,25/6/18,18.47.00,Collision with vehicle,Monday,No,Dark,Other injury accident,50 km/hr,145.33412,-38.05503,Non-Intersection,CASEY,Metro,1,0,1,0,0,0,1,No
2018,June,25/6/18,18.25.00,Collision with vehicle,Monday,No,Dark,Other injury accident,60 km/hr,146.40475,-38.23846,Intersection,LATROBE,Country,2,0,1,1,0,0,0,No
2018,June,25/6/18,17.35.00,Collision with vehicle,Monday,No,Dark,Serious injury accident,50 km/hr,145.14556,-37.97645,Non-Intersection,DANDENONG,Metro,1,0,1,0,0,0,0,Yes
2018,June,25/6/18,16.55.00,Collision with vehicle,Monday,No,Dusk/Dawn,Other injury accident,60 km/hr,144.70416,-37.85028,Non-Intersection,WYNDHAM,Metro,3,0,1,2,1,0,0,No
2018,June,25/6/18,22.34.00,Collision with object,Sunday,No,Dark,Other injury accident,80 km/hr,143.79335,-37.03454,Non-Intersection,CENTRAL GOLDFIELDS,Country,1,0,1,0,0,0,1,No
2018,June,25/6/18,15.45.00,Struck pedestrian,Monday,No,Day,Other injury accident,60 km/hr,145.02323,-37.91659,Intersection,BAYSIDE,Metro,2,0,0,2,0,0,0,No
2018,June,25/6/18,20.12.00,Collision with vehicle,Monday,No,Dark,Other injury accident,60 km/hr,144.94575,-37.59959,Intersection,HUME,Metro,4,0,0,4,2,0,0,No
2018,June,25/6/18,23.12.00,Collision with vehicle,Monday,No,Dark,Serious injury accident,50 km/hr,145.31388,-37.77888,Non-Intersection,YARRA RANGES,Metro,1,0,0,1,0,0,0,Yes
2018,June,25/6/18,16.20.00,Collision with vehicle,Monday,No,Day,Other injury accident,60 km/hr,145.25758,-37.88042,Intersection,KNOX,Metro,4,0,1,3,2,0,0,No
2018,June,25/6/18,16.50.00,Collision with object,Monday,Yes,Dusk/Dawn,Other injury accident,100 km/hr,142.76418,-38.19954,Non-Intersection,MOYNE,Country,1,0,1,0,0,0,1,No
2018,June,25/6/18,13.30.00,Collision with vehicle,Monday,No,Day,Other injury accident,60 km/hr,144.8811,-37.77503,Intersection,MARIBYRNONG,Metro,2,0,1,1,0,0,0,No
2018,June,25/6/18,15.05.00,Collision with vehicle,Monday,No,Day,Serious injury accident,40 km/hr,143.91891,-35.73447,Non-Intersection,GANNAWARRA,Country,2,0,1,1,1,0,0,No
2018,June,25/6/18,07.20.00,Collision with vehicle,Monday,No,Day,Other injury accident,40 km/hr,144.7108,-37.82179,Non-Intersection,WYNDHAM,Metro,2,0,1,1,0,0,0,No
2018,June,25/6/18,10.00.00,Struck pedestrian,Monday,Yes,Day,Other injury accident,60 km/hr,143.82576,-37.53249,Non-Intersection,BALLARAT,Country,2,0,1,0,0,0,0,No
2018,June,25/6/18,08.50.00,Collision with vehicle,Monday,No,Day,Other injury accident,60 km/hr,144.97113,-37.83507,Intersection,PORT PHILLIP,Metro,2,0,1,1,0,0,0,No
2018,June,25/6/18,11.10.00,Collision with vehicle,Monday,No,Day,Other injury accident,80 km/hr,145.28196,-37.88405,Intersection,KNOX,Metro,2,0,2,0,0,0,0,No
2018,June,25/6/18,12.10.00,Collision with vehicle,Monday,No,Day,Other injury accident,80 km/hr,145.10677,-37.99274,Intersection,KINGSTON,Metro,2,0,1,1,0,0,1,No
2018,June,25/6/18,12.45.00,Struck pedestrian,Monday,No,Day,Other injury accident,60 km/hr,145.05944,-37.80042,Intersection,BOROONDARA,Metro,2,0,0,2,0,0,0,No
2018,June,25/6/18,11.50.00,Collision with vehicle,Monday,No,Day,Other injury accident,60 km/hr,146.8255,-36.10225,Intersection,WODONGA,Country,3,0,3,0,1,0,0,No
2018,June,25/6/18,14.45.00,Collision with vehicle,Monday,No,Day,Other injury accident,50 km/hr,145.01515,-37.678,Non-Intersection,WHITTLESEA,Metro,3,0,2,1,1,0,0,No
2018,June,25/6/18,08.30.00,Collision with vehicle,Monday,No,Day,Other injury accident,80 km/hr,145.15484,-38.22068,Intersection,MORNINGTON PENINSULA,Metro,3,0,1,2,1,0,2,No
2018,June,25/6/18,13.45.00,Collision with vehicle,Monday,No,Day,Other injury accident,100 km/hr,145.53162,-36.23912,Intersection,SHEPPARTON,Country,2,0,1,1,0,0,1,No
2018,June,26/6/18,11.45.00,Collision with vehicle,Tuesday,No,Day,Other injury accident,60 km/hr,145.27279,-38.00906,Intersection,CASEY,Metro,3,0,0,3,1,0,0,No
2018,June,26/6/18,07.00.00,Collision with vehicle,Tuesday,No,Day,Serious injury accident,60 km/hr,145.28837,-37.80742,Non-Intersection,MAROONDAH,Metro,3,0,2,1,1,0,0,No
2018,June,26/6/18,07.20.00,Collision with vehicle,Tuesday,No,Dusk/Dawn,Serious injury accident,80 km/hr,145.07135,-37.98217,Intersection,KINGSTON,Metro,2,0,1,1,0,0,0,No
2018,June,26/6/18,14.30.00,Collision with vehicle,Tuesday,No,Day,Other injury accident,60 km/hr,145.13737,-37.73313,Non-Intersection,BANYULE,Metro,2,0,1,1,0,0,0,No
2018,June,26/6/18,13.50.00,Collision with object,Tuesday,No,Day,Serious injury accident,60 km/hr,144.33536,-38.07865,Non-Intersection,GEELONG,Country,1,0,1,0,0,0,0,No
2018,June,26/6/18,14.43.00,Collision with vehicle,Tuesday,No,Day,Other injury accident,110 km/hr,144.61562,-37.69828,Non-Intersection,MELTON,Metro,3,0,1,2,1,0,0,No
2018,June,26/6/18,15.20.00,Collision with vehicle,Tuesday,No,Day,Other injury accident,70 km/hr,145.31457,-38.05686,Intersection,CASEY,Metro,2,0,1,1,0,0,0,No
2018,June,26/6/18,15.00.00,Collision with vehicle,Tuesday,No,Day,Serious injury accident,80 km/hr,145.06813,-37.68622,Intersection,NILLUMBIK,Metro,2,0,1,1,0,0,0,No
2018,June,26/6/18,12.00.00,Collision with vehicle,Tuesday,No,Day,Other injury accident,60 km/hr,144.83494,-37.7815,Intersection,BRIMBANK,Metro,4,0,2,2,0,0,1,No
2018,June,26/6/18,15.35.00,Struck pedestrian,Tuesday,No,Day,Other injury accident,50 km/hr,144.39235,-38.16592,Intersection,GEELONG,Country,2,0,0,2,0,0,1,No
2018,June,26/6/18,16.15.00,Collision with vehicle,Tuesday,No,Day,Other injury accident,80 km/hr,145.22502,-37.89906,Non-Intersection,KNOX,Metro,2,0,2,0,0,0,0,No
2018,June,26/6/18,17.35.00,Struck pedestrian,Tuesday,No,Dark,Serious injury accident,60 km/hr,146.88388,-36.11754,Non-Intersection,WODONGA,Country,3,0,3,0,1,0,0,No
2018,June,26/6/18,20.00.00,No collision and no object struck,Tuesday,No,Dark,Serious injury accident,40 km/hr,144.98915,-37.78391,Intersection,YARRA RANGES,Metro,2,0,2,0,0,0,0,No
2018,June,26/6/18,16.33.00,Collision with vehicle,Tuesday,No,Day,Other injury accident,80 km/hr,144.7024,-37.92326,Intersection,WYNDHAM,Metro,2,0,2,0,0,0,0,No
2018,June,26/6/18,17.23.00,Collision with vehicle,Tuesday,No,Day,Serious injury accident,60 km/hr,145.14053,-37.98844,Intersection,KINGSTON,Metro,2,0,1,1,0,0,0,No
2018,June,26/6/18,05.00.00,Collision with object,Tuesday,No,Dark,Other injury accident,40 km/hr,144.96038,-37.80818,Intersection,MELBOURNE,Metro,2,0,2,0,0,0,0,No
2018,June,26/6/18,16.00.00,Collision with object,Tuesday,No,Day,Other injury accident,100 km/hr,142.65278,-38.35356,Non-Intersection,MOYNE,Country,1,0,0,1,0,0,0,No
2018,June,26/6/18,18.00.00,Collision with vehicle,Tuesday,No,Dark,Other injury accident,60 km/hr,145.05779,-37.96567,Intersection,KINGSTON,Metro,2,0,2,0,0,0,1,No
2018,June,26/6/18,16.40.00,Collision with vehicle,Tuesday,No,Day,Other injury accident,60 km/hr,143.8351,-37.5384,Intersection,BALLARAT,Country,2,0,1,1,0,0,0,No
2018,June,26/6/18,19.40.00,Collision with object,Tuesday,No,Dark,Serious injury accident,50 km/hr,144.61369,-38.27249,Intersection,GEELONG,Country,1,0,1,0,0,0,0,No
2018,June,26/6/18,15.55.00,Vehicle overturned,Tuesday,No,Day,Other injury accident,60 km/hr,145.12851,-37.8295,Intersection,WHITEHORSE,Metro,1,0,1,0,0,0,0,No
2018,June,26/6/18,17.17.00,Collision with vehicle,Monday,Yes,Day,Serious injury accident,60 km/hr,144.9584,-37.80996,Intersection,MELBOURNE,Metro,3,0,2,0,0,0,0,No
2018,June,26/6/18,20.38.00,Collision with object,Tuesday,No,Dark,Other injury accident,100 km/hr,144.47393,-37.5351,Non-Intersection,MACEDON RANGES,Country,1,0,1,0,0,0,0,No
2018,June,26/6/18,17.55.00,Collision with vehicle,Tuesday,No,Dark,Other injury accident,60 km/hr,145.03004,-37.61591,Intersection,WHITTLESEA,Metro,3,0,0,3,0,0,1,No
2018,June,26/6/18,12.20.00,Struck pedestrian,Tuesday,Yes,Day,Other injury accident,60 km/hr,145.11656,-38.05363,Non-Intersection,KINGSTON,Metro,2,0,0,1,0,0,0,No
2018,June,26/6/18,22.05.00,Collision with vehicle,Monday,Yes,Dark,Serious injury accident,60 km/hr,145.12347,-38.08047,Non-Intersection,KINGSTON,Metro,1,0,1,0,0,0,0,No
2018,June,26/6/18,15.45.00,Vehicle overturned,Tuesday,No,Day,Other injury accident,100 km/hr,147.8436,-37.52919,Non-Intersection,EAST GIPPSLAND,Country,1,0,1,0,0,0,0,No
2018,June,26/6/18,10.15.00,Collision with vehicle,Tuesday,No,Day,Serious injury accident,100 km/hr,145.46269,-37.68344,Intersection,YARRA RANGES,Metro,3,0,2,1,1,1,0,No
2018,June,26/6/18,22.15.00,Collision with vehicle,Tuesday,No,Dark,Other injury accident,60 km/hr,144.66289,-37.90191,Intersection,WYNDHAM,Metro,2,0,1,1,0,0,1,No
2018,June,26/6/18,20.07.00,Collision with vehicle,Tuesday,No,Dark,Other injury accident,80 km/hr,145.32553,-38.10337,Intersection,CASEY,Metro,2,0,1,1,0,0,0,No
2018,June,26/6/18,08.30.00,Collision with vehicle,Tuesday,Yes,Day,Other injury accident,50 km/hr,144.99085,-37.78891,Non-Intersection,YARRA RANGES,Metro,2,0,0,1,0,0,0,No
2018,June,26/6/18,12.30.00,Collision with vehicle,Tuesday,No,Day,Other injury accident,60 km/hr,145.13508,-37.96534,Intersection,DANDENONG,Metro,3,0,2,1,1,0,1,No
2018,June,27/6/18,01.55.00,Collision with object,Wednesday,No,Dark,Serious injury accident,70 km/hr,144.8581,-37.78043,Non-Intersection,MARIBYRNONG,Metro,1,0,1,0,0,0,0,Yes
2018,June,27/6/18,00.42.00,Collision with object,Wednesday,No,Dark,Other injury accident,50 km/hr,144.69538,-37.87802,Intersection,WYNDHAM,Metro,1,0,1,0,0,0,0,No
2018,June,27/6/18,06.30.00,Struck animal,Wednesday,No,Dark,Other injury accident,100 km/hr,146.34641,-36.35484,Non-Intersection,WANGARATTA,Country,1,0,0,1,0,0,0,No
2018,June,27/6/18,06.20.00,Collision with vehicle,Wednesday,No,Dark,Serious injury accident,100 km/hr,144.7675,-37.86817,Non-Intersection,HOBSONS BAY,Metro,4,0,2,2,2,0,0,No
2018,June,27/6/18,07.00.00,Collision with vehicle,Wednesday,No,Dusk/Dawn,Serious injury accident,100 km/hr,145.3797,-38.14043,Intersection,CASEY,Metro,2,0,2,0,0,0,1,No
2018,June,27/6/18,09.49.00,Collision with vehicle,Wednesday,No,Day,Other injury accident,60 km/hr,144.35848,-38.07719,Intersection,GEELONG,Country,3,0,2,1,1,1,0,No
2018,June,27/6/18,08.55.00,Collision with vehicle,Wednesday,No,Day,Other injury accident,60 km/hr,145.05101,-37.9486,Intersection,KINGSTON,Metro,2,0,1,1,0,0,0,No
2018,June,27/6/18,10.35.00,Collision with vehicle,Wednesday,No,Day,Other injury accident,80 km/hr,145.2879,-37.81825,Intersection,MAROONDAH,Metro,2,0,1,1,0,0,0,No
2018,June,27/6/18,11.45.00,Collision with object,Wednesday,No,Day,Other injury accident,80 km/hr,145.03304,-38.30039,Non-Intersection,MORNINGTON PENINSULA,Metro,1,0,0,1,0,0,1,No
2018,June,27/6/18,13.40.00,Collision with vehicle,Wednesday,No,Day,Other injury accident,60 km/hr,146.27075,-38.17398,Non-Intersection,LATROBE,Country,5,0,4,1,3,0,1,No
2018,June,27/6/18,09.00.00,Collision with vehicle,Wednesday,No,Day,Other injury accident,40 km/hr,144.95623,-37.81128,Non-Intersection,MELBOURNE,Metro,2,0,2,0,0,0,0,No
2018,June,27/6/18,15.15.00,Collision with vehicle,Wednesday,No,Day,Serious injury accident,50 km/hr,144.97454,-37.47317,Intersection,MITCHELL,Country,3,0,0,3,1,0,0,No
2018,June,27/6/18,15.21.00,Collision with object,Wednesday,No,Day,Other injury accident,80 km/hr,144.03976,-38.01778,Non-Intersection,GOLDEN PLAINS,Country,1,0,0,1,0,1,0,No
2018,June,27/6/18,15.40.00,Collision with vehicle,Wednesday,No,Day,Other injury accident,60 km/hr,144.94514,-37.77622,Intersection,MELBOURNE,Metro,2,0,1,1,0,0,0,No
2018,June,27/6/18,15.27.00,Collision with vehicle,Wednesday,No,Day,Other injury accident,60 km/hr,144.88138,-37.79785,Intersection,MARIBYRNONG,Metro,2,0,0,2,0,1,1,No
2018,June,27/6/18,15.21.00,Collision with object,Wednesday,No,Day,Serious injury accident,60 km/hr,144.85396,-37.80946,Non-Intersection,MARIBYRNONG,Metro,1,0,1,0,0,0,0,No
2018,June,27/6/18,17.30.00,Collision with vehicle,Wednesday,No,Dark,Other injury accident,50 km/hr,145.0151,-37.62958,Intersection,WHITTLESEA,Metro,2,0,1,1,0,0,0,No
2018,June,27/6/18,13.48.00,Collision with vehicle,Wednesday,No,Day,Fatal accident,100 km/hr,145.4784,-35.98438,Intersection,MOIRA,Country,2,1,2,0,0,0,0,No
2018,June,27/6/18,19.45.00,Collision with vehicle,Wednesday,No,Dark,Fatal accident,50 km/hr,145.11386,-37.92734,Non-Intersection,MONASH,Metro,1,1,0,1,0,1,0,Yes
2018,June,27/6/18,17.50.00,Collision with object,Tuesday,No,Dusk/Dawn,Serious injury accident,70 km/hr,145.06162,-37.67797,Off Road,WHITTLESEA,Metro,1,0,0,1,0,0,0,No
2018,June,27/6/18,20.26.00,Collision with vehicle,Wednesday,No,Dark,Other injury accident,100 km/hr,145.25626,-37.99182,Non-Intersection,CASEY,Metro,2,0,1,1,0,0,0,No
2018,June,27/6/18,15.46.00,Struck pedestrian,Wednesday,No,Day,Serious injury accident,50 km/hr,145.19798,-37.90933,Intersection,MONASH,Metro,3,0,2,1,0,0,1,No
2018,June,27/6/18,18.23.00,Struck pedestrian,Wednesday,No,Dark,Other injury accident,50 km/hr,145.12577,-37.80164,Intersection,WHITEHORSE,Metro,3,0,1,2,0,0,0,No
2018,June,27/6/18,16.00.00,Collision with object,Wednesday,No,Day,Other injury accident,100 km/hr,145.53032,-37.8765,Non-Intersection,CARDINIA,Metro,1,0,1,0,0,0,1,No
2018,June,27/6/18,08.00.00,Struck pedestrian,Wednesday,No,Day,Serious injury accident,50 km/hr,141.61403,-38.36758,Intersection,GLENELG,Country,2,0,1,1,0,0,0,No
2018,June,27/6/18,08.30.00,Collision with vehicle,Wednesday,No,Day,Serious injury accident,50 km/hr,144.96941,-37.80401,Non-Intersection,MELBOURNE,Metro,2,0,0,2,0,0,0,No
2018,June,27/6/18,17.30.00,Collision with vehicle,Wednesday,No,Day,Other injury accident,60 km/hr,144.77798,-37.71085,Intersection,BRIMBANK,Metro,3,0,2,1,0,0,0,No
2018,June,28/6/18,11.00.00,Struck pedestrian,Thursday,No,Day,Other injury accident,50 km/hr,145.33692,-37.88512,Non-Intersection,YARRA RANGES,Metro,2,0,0,2,0,0,1,No
2018,June,28/6/18,08.30.00,Collision with vehicle,Thursday,No,Day,Other injury accident,50 km/hr,144.90865,-37.76083,Intersection,MOONEE VALLEY,Metro,2,0,1,1,0,0,0,No
2018,June,28/6/18,20.45.00,Struck pedestrian,Thursday,No,Dark,Other injury accident,50 km/hr,144.59241,-37.49021,Non-Intersection,MACEDON RANGES,Country,2,0,2,0,0,0,0,No
2018,June,28/6/18,12.00.00,Collision with vehicle,Thursday,No,Day,Other injury accident,60 km/hr,144.34877,-38.08302,Intersection,GEELONG,Country,3,0,2,1,1,0,0,No
2018,June,28/6/18,16.10.00,Collision with vehicle,Thursday,Yes,Dusk/Dawn,Other injury accident,80 km/hr,144.8433,-37.74395,Non-Intersection,BRIMBANK,Metro,2,0,1,0,0,0,0,No
2018,June,28/6/18,13.45.00,Collision with vehicle,Thursday,Yes,Day,Other injury accident,50 km/hr,144.92724,-37.77009,Intersection,MOONEE VALLEY,Metro,5,0,1,3,3,0,0,No
2018,June,28/6/18,03.40.00,Collision with vehicle,Thursday,No,Dark,Other injury accident,60 km/hr,146.32319,-36.36698,Non-Intersection,WANGARATTA,Country,2,0,2,0,0,0,0,No
2018,June,28/6/18,06.41.00,Collision with vehicle,Thursday,No,Dark,Other injury accident,80 km/hr,144.33523,-38.23399,Non-Intersection,GEELONG,Country,2,0,2,0,0,0,0,No
2018,June,28/6/18,07.30.00,Collision with vehicle,Thursday,No,Dark,Other injury accident,70 km/hr,144.95555,-37.67256,Intersection,HUME,Metro,3,0,1,0,0,0,0,No
2018,June,28/6/18,09.00.00,Collision with vehicle,Thursday,No,Day,Other injury accident,50 km/hr,144.59036,-37.48158,Non-Intersection,MACEDON RANGES,Country,1,0,0,1,0,0,0,No
2018,June,28/6/18,10.50.00,Collision with vehicle,Thursday,No,Day,Other injury accident,60 km/hr,145.2623,-38.05752,Intersection,CASEY,Metro,2,0,1,1,0,0,0,No
2018,June,28/6/18,10.33.00,Collision with vehicle,Thursday,No,Day,Other injury accident,60 km/hr,145.49329,-38.07797,Non-Intersection,CARDINIA,Metro,2,0,1,1,0,0,1,No
2018,June,28/6/18,11.27.00,Collision with vehicle,Thursday,No,Day,Other injury accident,70 km/hr,145.1665,-37.83417,Intersection,WHITEHORSE,Metro,2,0,1,1,0,0,0,No
2018,June,28/6/18,12.50.00,Collision with object,Thursday,No,Day,Serious injury accident,60 km/hr,145.18957,-37.90441,Non-Intersection,MONASH,Metro,1,0,1,0,0,1,0,No
2018,June,28/6/18,12.49.00,Collision with vehicle,Thursday,No,Day,Serious injury accident,80 km/hr,144.35525,-38.09885,Intersection,GEELONG,Country,3,0,3,0,1,0,0,No
2018,June,28/6/18,16.00.00,Collision with vehicle,Thursday,No,Day,Other injury accident,80 km/hr,145.30835,-38.01811,Intersection,CASEY,Metro,2,0,1,1,0,0,0,No
2018,June,28/6/18,16.05.00,Collision with vehicle,Thursday,No,Day,Other injury accident,50 km/hr,144.89985,-37.86847,Intersection,HOBSONS BAY,Metro,3,0,1,2,1,0,0,No
2018,June,28/6/18,17.25.00,No collision and no object struck,Thursday,No,Dark,Serious injury accident,60 km/hr,145.00646,-37.89984,Intersection,GLEN EIRA,Metro,1,0,1,0,0,0,0,No
2018,June,28/6/18,18.25.00,Collision with vehicle,Thursday,No,Dark,Other injury accident,80 km/hr,144.96014,-37.82787,Non-Intersection,MELBOURNE,Metro,4,0,0,4,1,0,0,No
2018,June,28/6/18,18.20.00,Collision with vehicle,Thursday,No,Dark,Other injury accident,60 km/hr,143.73962,-37.04172,Intersection,CENTRAL GOLDFIELDS,Country,2,0,2,0,0,0,1,No
2018,June,28/6/18,20.16.00,Collision with vehicle,Thursday,No,Dark,Other injury accident,70 km/hr,145.19665,-38.14923,Intersection,FRANKSTON,Metro,3,0,2,1,1,0,2,No
2018,June,28/6/18,19.51.00,Collision with vehicle,Thursday,No,Dark,Other injury accident,80 km/hr,145.28192,-38.10546,Intersection,CASEY,Metro,3,0,3,0,1,0,0,No
2018,June,28/6/18,18.00.00,No collision and no object struck,Thursday,Yes,Dark,Other injury accident,50 km/hr,144.96705,-37.7763,Intersection,MORELAND,Metro,1,0,0,1,0,0,0,No
2018,June,28/6/18,21.45.00,Collision with object,Thursday,No,Dark,Serious injury accident,50 km/hr,144.39032,-38.01906,Non-Intersection,GEELONG,Country,3,0,3,0,2,0,1,Yes
